task,regime,split,seed,episode,force_burden,memory_challenge,contact_change,force_limit_margin,true_force_risk,observation_delay,sensor_dropout,oracle_success_estimate
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,0,2,0.797796,0.763973,0.680822,0.364867,0.471945,0.209575,0.127038,0.810176
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,0,3,0.771949,0.845058,0.703325,0.441352,0.447388,0.229701,0.097045,0.812244
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,0,4,0.808403,0.819343,0.676354,0.469113,0.487343,0.215274,0.136314,0.809328
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,0,5,0.784700,0.739092,0.704306,0.418987,0.460288,0.218983,0.114700,0.811224
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,1,0,0.837702,0.815498,0.653524,0.435999,0.483494,0.223929,0.105021,0.806984
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,1,1,0.801150,0.862262,0.672781,0.419453,0.484569,0.212944,0.121610,0.809908
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,1,2,0.773494,0.806701,0.670977,0.434153,0.443315,0.216750,0.101333,0.812120
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,1,3,0.787875,0.806807,0.671364,0.414045,0.508808,0.211566,0.119104,0.810970
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,1,4,0.799441,0.825963,0.656969,0.407883,0.433656,0.212669,0.105257,0.810045
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,1,5,0.796347,0.768392,0.681467,0.426332,0.448574,0.214842,0.121041,0.810292
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,2,0,0.767153,0.816137,0.702759,0.467935,0.481688,0.221573,0.114063,0.812628
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,2,1,0.799221,0.825369,0.650294,0.455620,0.461929,0.228099,0.108927,0.810062
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,2,2,0.856028,0.823348,0.660593,0.427171,0.520486,0.228643,0.119842,0.805518
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,2,3,0.815695,0.820570,0.667296,0.435771,0.465075,0.230044,0.125157,0.808744
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,2,4,0.821911,0.772638,0.625074,0.439940,0.513874,0.232057,0.097586,0.808247
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,2,5,0.795372,0.777660,0.673383,0.406724,0.426596,0.228991,0.114356,0.810370
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,3,0,0.839534,0.786158,0.662191,0.422031,0.492630,0.216018,0.090271,0.806837
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,3,1,0.790770,0.795931,0.673480,0.426900,0.483079,0.228997,0.117192,0.810738
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,3,2,0.815326,0.826302,0.668889,0.430348,0.476541,0.219073,0.117825,0.808774
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,3,3,0.792189,0.777078,0.685852,0.430509,0.502060,0.210492,0.126615,0.810625
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,3,4,0.867673,0.819649,0.706778,0.419181,0.536370,0.223299,0.134357,0.804586
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,3,5,0.815970,0.814758,0.681362,0.436232,0.521190,0.212482,0.142771,0.808722
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,4,0,0.801812,0.785282,0.669203,0.444030,0.515252,0.212481,0.126183,0.809855
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,4,1,0.814841,0.816647,0.723931,0.422414,0.530955,0.211011,0.099109,0.808813
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,4,2,0.813718,0.794756,0.629186,0.415832,0.504715,0.230060,0.135914,0.808903
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,4,3,0.844925,0.800332,0.671661,0.428587,0.496856,0.238349,0.125039,0.806406
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,4,4,0.838205,0.805974,0.651381,0.414503,0.482957,0.221084,0.137655,0.806944
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,4,5,0.795083,0.792725,0.673293,0.404491,0.514080,0.211405,0.151427,0.810393
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,5,0,0.806709,0.789125,0.689595,0.464290,0.443589,0.211792,0.117406,0.809463
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,5,1,0.803433,0.780732,0.656728,0.462245,0.474457,0.215341,0.107431,0.809725
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,5,2,0.821172,0.784136,0.639459,0.417276,0.461861,0.235479,0.089840,0.808306
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,5,3,0.812276,0.802081,0.660581,0.433330,0.460760,0.211732,0.109384,0.809018
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,5,4,0.812575,0.816687,0.689838,0.438582,0.461661,0.217196,0.104312,0.808994
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,5,5,0.749121,0.786719,0.644094,0.447836,0.463197,0.221479,0.105300,0.814070
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,6,0,0.774647,0.784910,0.683364,0.388266,0.482420,0.226550,0.110302,0.812028
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,6,1,0.840184,0.804281,0.683799,0.441592,0.466968,0.201928,0.119683,0.806785
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,6,2,0.761718,0.802966,0.665045,0.432873,0.522791,0.224819,0.091954,0.813063
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,6,3,0.810496,0.783320,0.684900,0.430315,0.518264,0.214358,0.109165,0.809160
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,6,4,0.805231,0.820059,0.664312,0.433830,0.518323,0.215589,0.149398,0.809582
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,6,5,0.795530,0.820419,0.683364,0.462045,0.449027,0.213687,0.148910,0.810358
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,7,0,0.760867,0.752612,0.708160,0.433380,0.450731,0.223829,0.112967,0.813131
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,7,1,0.817023,0.809506,0.673207,0.419479,0.515155,0.223852,0.141295,0.808638
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,7,2,0.824433,0.787676,0.682480,0.445597,0.505209,0.219151,0.126433,0.808045
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,7,3,0.820223,0.801770,0.694799,0.438540,0.479775,0.223229,0.111753,0.808382
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,7,4,0.780305,0.803623,0.676404,0.479461,0.450023,0.218739,0.123593,0.811576
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,7,5,0.797922,0.788994,0.672913,0.409107,0.523162,0.239873,0.134530,0.810166
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,8,0,0.822618,0.801708,0.662607,0.474048,0.493053,0.225594,0.110400,0.808191
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,8,1,0.815455,0.765431,0.701276,0.432232,0.447063,0.230545,0.147581,0.808764
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,8,2,0.810952,0.821627,0.677826,0.398703,0.548572,0.225309,0.122498,0.809124
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,8,3,0.796008,0.789333,0.692666,0.422444,0.431274,0.211941,0.127357,0.810319
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,8,4,0.779940,0.824186,0.669351,0.430477,0.493818,0.215587,0.146236,0.811605
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,8,5,0.848049,0.812604,0.695198,0.435049,0.483204,0.225958,0.128423,0.806156
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,9,0,0.813080,0.792445,0.646362,0.449602,0.471513,0.223321,0.113386,0.808954
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,9,1,0.824760,0.755060,0.646468,0.434095,0.509098,0.245932,0.132701,0.808019
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,9,2,0.815693,0.810141,0.703529,0.426941,0.518862,0.216620,0.147353,0.808745
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,9,3,0.832435,0.818955,0.633646,0.445808,0.499784,0.216741,0.101345,0.807405
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,9,4,0.834909,0.790232,0.658382,0.421340,0.462265,0.212967,0.095604,0.807207
peg_insertion_with_preload,clamp_slip_transition,memory_reset_trap,9,5,0.811497,0.765732,0.680085,0.453845,0.442121,0.225244,0.135226,0.809080
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,0,0,0.972447,0.867641,0.638725,0.317034,0.607799,0.565845,0.226054,0.783404
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,0,1,0.903933,0.894977,0.610161,0.326410,0.626378,0.577388,0.227981,0.788885
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,0,2,0.927278,0.887020,0.627190,0.349677,0.657065,0.564499,0.234461,0.787018
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,0,3,0.945475,0.925206,0.622572,0.312398,0.650520,0.553007,0.226470,0.785562
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,0,4,0.918726,0.906875,0.657677,0.316127,0.611823,0.563764,0.220525,0.787702
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,0,5,0.907812,0.895605,0.588615,0.307029,0.579875,0.549163,0.234730,0.788575
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,1,0,0.919598,0.889020,0.609906,0.344474,0.574572,0.557091,0.204585,0.787632
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,1,1,0.959270,0.909871,0.655217,0.313124,0.627408,0.546560,0.203673,0.784458
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,1,2,0.974310,0.891057,0.611590,0.325664,0.616051,0.559710,0.229432,0.783255
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,1,3,0.905623,0.929573,0.643404,0.313083,0.601888,0.547189,0.226582,0.788750
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,1,4,0.914192,0.922996,0.633612,0.327931,0.620176,0.573859,0.246456,0.788065
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,1,5,0.987549,0.940598,0.637934,0.330354,0.649831,0.564879,0.208942,0.782196
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,2,0,0.893947,0.881961,0.619962,0.342960,0.592911,0.558882,0.210039,0.789684
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,2,1,0.920509,0.953440,0.656724,0.349973,0.649107,0.550007,0.227037,0.787559
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,2,2,0.918647,0.917931,0.653830,0.332806,0.592969,0.557829,0.233178,0.787708
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,2,3,0.940046,0.894527,0.608863,0.353059,0.625717,0.542121,0.208343,0.785996
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,2,4,0.943628,0.906576,0.617630,0.324074,0.660624,0.562451,0.208497,0.785710
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,2,5,0.891060,0.885448,0.633864,0.318147,0.608578,0.555225,0.223226,0.789915
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,3,0,0.957640,0.913134,0.692512,0.331915,0.643192,0.560497,0.232924,0.784589
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,3,1,0.944563,0.950699,0.630126,0.337724,0.619432,0.572659,0.239171,0.785635
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,3,2,0.947826,0.923788,0.641111,0.366227,0.618415,0.549013,0.189537,0.785374
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,3,3,0.938691,0.889035,0.602822,0.330467,0.647750,0.549978,0.239158,0.786105
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,3,4,0.916425,0.919549,0.614789,0.335138,0.601001,0.552801,0.238929,0.787886
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,3,5,0.954880,0.880323,0.624792,0.348323,0.639557,0.555782,0.226110,0.784810
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,4,0,0.920438,0.934049,0.575733,0.343363,0.610095,0.567195,0.226545,0.787565
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,4,1,0.947632,0.944193,0.663267,0.342195,0.603551,0.555811,0.212799,0.785389
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,4,2,0.937653,0.896975,0.601218,0.365959,0.603589,0.569908,0.209840,0.786188
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,4,3,0.904001,0.910547,0.610535,0.317875,0.618098,0.589785,0.199016,0.788880
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,4,4,0.944334,0.953002,0.597508,0.332636,0.652368,0.574226,0.219689,0.785653
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,4,5,0.949141,0.902123,0.666594,0.316581,0.654777,0.560068,0.218495,0.785269
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,5,0,0.944031,0.873677,0.621326,0.313765,0.582011,0.573784,0.231443,0.785678
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,5,1,0.868555,0.893759,0.636134,0.321746,0.617247,0.562863,0.227320,0.791716
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,5,2,0.976961,0.867212,0.628766,0.345628,0.616496,0.562993,0.196232,0.783043
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,5,3,0.878945,0.903718,0.679727,0.372776,0.588773,0.536871,0.229761,0.790884
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,5,4,0.894402,0.903273,0.609831,0.369960,0.651550,0.560593,0.204950,0.789648
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,5,5,0.885997,0.913599,0.608204,0.364444,0.610164,0.576583,0.200299,0.790320
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,6,0,0.941215,0.905231,0.635787,0.373262,0.656843,0.564192,0.241657,0.785903
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,6,1,0.951325,0.919373,0.617681,0.336973,0.639284,0.551908,0.222777,0.785094
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,6,2,0.933309,0.866391,0.654289,0.288159,0.646571,0.568859,0.229177,0.786535
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,6,3,0.920443,0.923264,0.595193,0.336559,0.583816,0.567273,0.235269,0.787565
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,6,4,0.937690,0.907192,0.619188,0.330559,0.607005,0.568855,0.213077,0.786185
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,6,5,0.917756,0.891236,0.635237,0.355154,0.635510,0.571457,0.227947,0.787780
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,7,0,0.958834,0.900936,0.606756,0.327114,0.615386,0.554882,0.210764,0.784493
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,7,1,0.937913,0.897205,0.640762,0.351847,0.642560,0.566250,0.220975,0.786167
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,7,2,0.946299,0.901973,0.644502,0.349941,0.617968,0.577461,0.207041,0.785496
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,7,3,0.916974,0.923299,0.625348,0.319709,0.602403,0.559534,0.184720,0.787842
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,7,4,0.953436,0.911321,0.620699,0.349350,0.615991,0.550219,0.235200,0.784925
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,7,5,0.934511,0.939583,0.629342,0.341742,0.641590,0.551924,0.222341,0.786439
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,8,0,0.917419,0.878873,0.605272,0.334076,0.636287,0.538249,0.207426,0.787806
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,8,1,0.978193,0.911815,0.673898,0.285079,0.682781,0.540246,0.236177,0.782945
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,8,2,0.927598,0.904436,0.613776,0.284626,0.616497,0.559483,0.228071,0.786992
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,8,3,0.956506,0.902217,0.655330,0.335173,0.639837,0.553507,0.237826,0.784680
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,8,4,0.950046,0.955415,0.632647,0.323614,0.648676,0.564621,0.237090,0.785196
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,8,5,0.933152,0.886851,0.635775,0.362933,0.667113,0.565006,0.254480,0.786548
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,9,0,0.959505,0.967986,0.588831,0.323799,0.646149,0.562761,0.190227,0.784440
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,9,1,0.904483,0.940994,0.586607,0.355897,0.617064,0.545191,0.218780,0.788841
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,9,2,0.958480,0.908077,0.610880,0.322299,0.606780,0.575316,0.223646,0.784522
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,9,3,0.922775,0.937221,0.655905,0.365009,0.658695,0.545275,0.230225,0.787378
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,9,4,0.916916,0.908755,0.589379,0.351290,0.576709,0.536030,0.242640,0.787847
peg_insertion_with_preload,clamp_slip_transition,combined_contact_stress,9,5,0.909975,0.959876,0.613107,0.384807,0.573976,0.543821,0.224008,0.788402
peg_insertion_with_preload,clamp_slip_transition,extreme_unseen_force_mode,0,0,0.962022,0.890881,0.714384,0.284513,0.624392,0.644505,0.326886,0.777838
peg_insertion_with_preload,clamp_slip_transition,extreme_unseen_force_mode,0,1,0.975430,0.937525,0.635344,0.283915,0.672011,0.636929,0.330649,0.776766
peg_insertion_with_preload,clamp_slip_transition,extreme_unseen_force_mode,0,2,0.999000,0.932851,0.705145,0.273086,0.699165,0.633184,0.297270,0.774880
peg_insertion_with_preload,clamp_slip_transition,extreme_unseen_force_mode,0,3,0.996979,0.948407,0.689368,0.298573,0.683601,0.648375,0.309260,0.775042
